PC1,PC2,PC3,PC4,PC5,orig_Max BOD,orig_Min Temperature,orig_Min BOD,orig_Max Temperature,orig_Max Fecal Coliform,orig_Min Dissolved Oxygen,orig_Min Nitrate N + Nitrite N,orig_Max Nitrate N + Nitrite N,orig_Max Total Coliform,orig_Min pH,orig_Temperature_Range,orig_Min Fecal Coliform,STN_Code,Water_Body_Type
-2.718451305830483,-0.6469523927596087,1.4880419135005116,-1.864415763590163,0.25130966271976446,3.6,10.0,1.0,27.0,1600.0,6.2,0.32,3.83,1600.0,7.4,18.0,130.0,2649.0,LAKE
-2.4515642014178067,-0.4944533729786428,-1.0458955789549853,-2.0068173958771167,-0.11663032989829511,1.0,14.0,1.0,22.0,356.0,7.5,0.51,2.61,1500.0,7.1,8.0,45.0,2738.0,LAKE
-2.0956601523758107,0.2911375498105892,-0.5679656491126204,-1.4003127593996905,2.06041730549393,3.5,16.0,3.0,24.0,356.0,6.4,0.51,2.61,1500.0,8.1,8.0,45.0,2740.0,LAKE
-1.7103546864309842,0.2019041428537384,-2.3958533459309135,0.01858944338327033,1.596484643999936,1.1,24.0,1.1,24.0,356.0,6.7,0.51,2.61,1500.0,8.0,0.0,45.0,3257.0,LAKE
-2.056875763845842,0.12304752468686228,-2.6177328500559036,-0.9479653139165961,2.0001056732172593,1.0,21.0,1.0,21.0,356.0,7.2,0.51,2.61,1500.0,8.2,0.0,45.0,3261.0,LAKE
-1.6811566762919425,0.2843258483669465,-2.5578066942631965,-1.287936625124984,1.7441010552307483,1.6,20.0,1.6,20.0,356.0,5.6,0.51,2.61,1500.0,8.0,0.0,45.0,3255.0,LAKE
-2.5468876570832495,-0.38284293844901285,-1.0066445091507228,-1.986674769912691,0.4238389607114128,1.0,14.0,1.0,22.0,356.0,7.4,0.51,2.61,1500.0,7.4,8.0,45.0,2739.0,LAKE
-1.5937385757654035,0.5288782525233653,-0.35001466036271744,-1.4390249455964041,2.4379018060110536,16.8,16.0,3.1,24.0,356.0,6.0,0.51,2.61,1500.0,8.2,8.0,45.0,2741.0,LAKE
-2.1769690837884372,-0.3337826405852632,1.3139201132654914,1.0736406616176735,-0.8200582957571372,1.2,20.0,1.0,35.0,356.0,6.6,0.51,2.61,1500.0,6.9,15.0,45.0,2398.0,LAKE
-1.957671657531193,-0.046548620393418484,1.0078070664624756,1.392136563221014,0.052364055002060816,2.9,22.0,1.5,35.0,356.0,6.5,0.51,2.61,1500.0,7.3,13.0,45.0,2402.0,LAKE
-2.7254404411180073,-0.34052973090637384,1.4589527724827158,-0.9181041715252855,0.14893242345365587,2.5,13.0,1.8,30.0,356.0,7.2,0.51,2.61,1500.0,7.3,17.0,45.0,2394.0,LAKE
-2.5703490093059327,-0.06963344857572787,2.5909460214841813,0.629467274671526,0.19634434786937682,2.2,16.0,1.2,36.0,356.0,5.2,0.51,2.61,1500.0,7.5,20.0,45.0,4491.0,POND
-1.7059861146138782,0.16383590109866847,0.11633707492382407,-1.8540636935890642,0.22590055184630248,3.9,13.0,2.5,24.0,356.0,3.4,0.51,2.61,1500.0,7.2,11.0,45.0,4740.0,POND
-1.8201076004679568,0.056714254209440006,0.11477036264042036,-1.5090401895511716,0.11352606665276843,4.5,14.0,1.9,25.0,356.0,4.0,0.51,2.61,1500.0,7.2,11.0,45.0,4741.0,POND
-2.6501705456973013,-0.10996031174388302,2.892108480855356,1.1144731521822353,0.12901643884399147,1.6,17.0,1.1,38.0,356.0,5.6,0.51,2.61,1500.0,7.5,21.0,45.0,2393.0,POND
3.609634712570021,-0.6773420570584077,-0.9767274517249059,-0.5213292821764153,-0.0481930516026349,28.0,25.0,5.0,25.0,8400.0,0.3,0.7,6.2,31301.25,6.5,0.0,390.0,4506.0,LAKE
1.6213837599934848,-0.6832946313488341,-1.6387329012246705,-0.4160889461808312,0.0004540870215069169,9.0,25.0,4.0,25.0,4900.0,4.2,1.0,4.8,31301.25,6.8,0.0,230.0,3612.0,LAKE
4.598364785676864,-0.8009396597667638,-0.5972794670030567,-0.8600162576534937,0.3379786222115064,35.8,25.0,4.0,25.0,10678.0,0.3,1.0,11.6,31301.25,6.8,0.0,766.0,3629.0,LAKE
1.9200476420610137,-1.8824111322729935,-1.6811952259969607,-0.284396398826858,-0.4726989865303713,9.0,25.0,4.0,25.0,10678.0,4.4,0.4,2.9,31301.25,6.4,0.0,210.0,4541.0,LAKE
3.092646419905293,-0.040881320529698784,-0.8968539669480339,-0.609583543451427,-0.34770609777074135,35.8,24.0,4.0,25.0,7000.0,0.3,1.1,4.0,31301.25,6.5,1.0,49.0,3628.0,LAKE
2.6889858346777427,-1.573389529784451,-1.483325691751273,-0.4896373789059712,-1.2412063937473625,18.0,25.0,3.0,25.0,10678.0,3.1,1.0,4.0,31301.25,6.1,0.0,310.0,3599.0,LAKE
3.792464798716149,-0.3930895458855931,-0.9290529998848671,-0.5936956268960247,-0.3437942565698836,35.8,25.0,4.0,25.0,10678.0,0.3,0.96,7.2,31301.25,6.5,0.0,170.0,4096.0,LAKE
2.922784295870584,-0.816844712006526,-1.2319092427371494,-0.5945327086226552,-0.131975909922448,20.0,25.0,4.0,25.0,10678.0,2.6,0.92,7.79,31301.25,6.7,0.0,230.0,3615.0,LAKE
3.177701589406348,-1.5766219796881207,2.660122862569297,0.9918986072294269,0.8070647530303053,35.8,23.0,3.0,36.0,10678.0,0.3,0.4,7.3,31301.25,7.2,13.0,766.0,3696.0,LAKE
2.644234640977956,-1.1636044118325422,-1.2750075193699257,-0.34581905213864156,0.3233300339401014,11.0,25.0,4.0,25.0,10678.0,0.5,0.81,3.4,31301.25,6.9,0.0,330.0,4542.0,LAKE
4.874322680362228,0.149150394837013,-0.5599745610270622,-1.104397351446667,-0.4097133002111431,35.8,25.0,5.0,25.0,10678.0,0.3,1.4,14.855000000000002,31301.25,6.5,0.0,460.0,3602.0,LAKE
1.7492721484729712,-1.8701920887276406,-1.7323073859117828,-0.28392366448563017,-0.528739591627118,8.0,25.0,3.0,25.0,10678.0,4.2,0.72,2.0,31301.25,6.5,0.0,230.0,3643.0,LAKE
1.8923743015046819,-0.1478222141845585,-1.4302984408160089,-0.5833151368589305,0.6467901190731832,10.0,25.0,4.0,25.0,7000.0,4.1,1.03,10.0,31301.25,7.3,0.0,130.0,4515.0,LAKE
3.6566006196759733,-0.7517566259134024,-0.9666338761764958,-0.5553163678643772,-0.10632395809444702,30.0,25.0,4.0,25.0,10678.0,0.3,0.9,6.4,31301.25,6.6,0.0,330.0,3651.0,LAKE
0.747720783497074,1.4409654236977525,1.6973223282159513,1.691383912866664,0.28570770281397073,5.4,27.0,1.0,38.0,920.0,3.4,2.3000000000000003,14.855000000000002,1600.0,7.8,11.0,766.0,3679.0,LAKE
3.4986592612961593,0.532260077751529,-1.0872787787575153,-1.117909741455215,-1.1183148001987415,21.0,25.0,4.0,25.0,10678.0,2.8,1.93,14.855000000000002,31301.25,6.5,0.0,26.0,3637.0,LAKE
2.7828072598073863,-0.6255947274368658,-1.0978739141542895,-0.913075701405125,-0.6565035277579981,20.0,24.0,3.0,25.0,10678.0,2.8,1.7,6.78,31301.25,6.6,1.0,220.0,4507.0,LAKE
4.181060474821375,-0.15531221022017883,-0.8317968187483231,-0.8800080451059707,-0.42791184554142797,35.8,25.0,4.0,25.0,10678.0,0.3,1.8,7.0,31301.25,6.5,0.0,340.0,4095.0,LAKE
1.9931535672790943,-0.9857494894642777,-1.51779216362564,-0.637755151257961,0.4328332296054041,7.0,25.0,4.0,25.0,10678.0,5.1,1.17,7.3,31301.25,7.1,0.0,230.0,4537.0,LAKE
3.0986105816979115,-0.044897740681639986,-1.2618867131983877,-1.1204337294128133,-1.1204343822901492,10.0,25.0,4.0,25.0,10678.0,4.1,1.85,14.855000000000002,31301.25,6.5,0.0,210.0,4520.0,LAKE
1.629464456286289,0.19929949649212167,0.8018497493370464,-0.4044469835613987,1.9809383468528703,14.0,21.0,7.05,29.0,2200.0,1.5,0.84,4.8,11000.0,7.5,8.0,766.0,3584.0,LAKE
2.337985510565816,-1.2542411948894616,-1.4199598109909268,-0.34131769640542353,-0.024708589921080243,16.0,25.0,3.0,25.0,10678.0,2.2,0.83,3.73,31301.25,6.8,0.0,220.0,4521.0,LAKE
2.3388327294524887,-1.7462337256012475,-1.4747356516110357,-0.15848460069819742,-0.509317762942853,8.0,25.0,3.0,25.0,10678.0,0.5,0.5,2.0,31301.25,6.5,0.0,330.0,3645.0,LAKE
2.157356831393793,-1.2563544930241661,-1.5730245748982536,-0.5070692851187502,-0.8108863863239946,10.0,25.0,3.0,25.0,10678.0,4.2,0.81,8.0,31301.25,6.5,0.0,170.0,4526.0,LAKE
5.908846318064507,0.3966664299483082,-0.3118527130878703,-1.5827009074403142,-0.579767971670107,35.8,25.0,7.05,25.0,10678.0,0.3,2.3000000000000003,14.855000000000002,31301.25,6.2,0.0,766.0,4539.0,LAKE
2.2919192072987555,-1.37107819956405,-1.2476179914825622,-0.696581637724629,-0.2625673076778334,16.0,24.0,3.0,25.0,10678.0,4.0,1.0,6.0,31301.25,6.7,1.0,310.0,4528.0,LAKE
3.2466589474118366,0.0973484013313594,-1.1174798425984114,-0.6497052843119703,-0.36164624397655754,35.8,25.0,4.0,25.0,6300.0,1.3,1.7,3.54,31301.25,6.5,0.0,170.0,3604.0,LAKE
5.493796832068469,0.6463318238638052,-0.5361877237636803,-1.4705509361315665,-1.7101030601341483,35.8,25.0,6.0,25.0,10678.0,0.3,2.3000000000000003,14.855000000000002,31301.25,5.800000000000001,0.0,410.0,4094.0,LAKE
1.8146015610814474,-0.7966546129829877,-1.67080642350845,-0.4489425304453091,-0.599962135145707,10.0,25.0,4.0,25.0,7900.0,4.1,1.1,4.0,31301.25,6.5,0.0,48.0,3613.0,LAKE
3.1746296970955727,-0.8527660499499232,-1.1786147108682745,-0.5038882180643497,-0.4345882185679364,19.0,25.0,4.0,25.0,10678.0,0.3,1.1,4.4,31301.25,6.5,0.0,270.0,3654.0,LAKE
2.222313652002599,-1.9224627563848435,-1.5576390230208021,-0.33834097606987223,-0.45013812216788074,11.0,25.0,3.0,25.0,10678.0,3.3,0.7,3.0,31301.25,6.5,0.0,400.0,4535.0,LAKE
4.36350920869214,-0.10555840460644189,-0.728319818092824,-0.864364353773143,-0.532675700441815,35.8,25.0,4.0,25.0,10678.0,0.3,1.1,13.0,31301.25,6.5,0.0,330.0,3621.0,LAKE
-0.5492285508828978,-0.39912567940006977,0.8543101391194601,-0.9549974137945865,2.348809953571791,6.0,17.0,3.0,28.0,1700.0,4.6,0.76,5.9,7000.0,8.2,11.0,766.0,3582.0,LAKE
1.4587700470185456,-1.2655100629967577,-1.8007253406822994,-0.2802860430585522,-0.6935925103118477,7.0,25.0,3.0,25.0,7900.0,4.0,0.93,2.27,31301.25,6.5,0.0,110.0,3625.0,LAKE
1.3120157416445888,-2.2432585160461693,-1.863309075654231,-0.05307306302898718,-0.5805413206174087,8.0,25.0,2.0,25.0,9400.0,4.3,0.3,1.06,31301.25,6.5,0.0,260.0,3597.0,LAKE
4.979201719773251,-0.2664301488277852,-0.5755437034150772,-1.2078923025729948,-0.4389944046469566,35.8,25.0,4.0,25.0,10678.0,0.3,2.12,11.2,31301.25,6.5,0.0,766.0,4536.0,LAKE
3.906792886296412,-0.524472724417126,-0.894323418271461,-0.6210294893130045,-0.2939652557554028,35.8,25.0,4.0,25.0,10678.0,0.3,0.97,7.3,31301.25,6.5,0.0,270.0,3636.0,LAKE
-0.5466882565936452,0.6408070697810144,0.9068823533037731,1.5892690770398707,1.1014581758075632,25.0,24.0,1.0,34.0,1498.0,3.1,0.3,4.53,3500.0,7.8,10.0,2.0,3559.0,LAKE
2.5846153864002206,-1.1570019768034836,-1.415474835317682,-0.47173104712224156,-0.3332770499914257,20.0,25.0,4.0,25.0,10678.0,3.1,1.0,3.09,31301.25,6.5,0.0,170.0,3617.0,LAKE
-1.5738276701615856,-0.24080408634885075,-0.7959321514603692,0.7082201842518239,0.7081861822027978,2.6,23.0,2.0,29.0,280.0,5.8,0.3,0.3,1600.0,7.4,6.0,130.0,3660.0,LAKE
1.6290912588410982,-0.3572194646735468,-1.6077335930245376,-0.45283318576020326,-0.030745260467172603,16.0,25.0,3.0,25.0,4300.0,4.2,1.3,5.0,31301.25,6.9,0.0,170.0,3609.0,LAKE
1.5294772947947304,-2.0818590267933983,-1.7053012218992991,-0.30983486393902343,0.4640030758868035,4.0,25.0,4.0,25.0,4600.0,5.5,0.51,2.61,31301.25,6.8,0.0,766.0,4546.0,LAKE
4.289954652396292,-0.6292580546779787,-0.5457250546843045,-1.3083726657861887,-0.09097149605477908,30.0,24.0,4.0,25.0,10678.0,2.2,1.8,12.0,31301.25,6.7,1.0,766.0,3627.0,LAKE
-0.1129961063558277,0.5414662938170558,-2.0730987050787095,-0.15294659038854813,0.12391583366920617,4.0,25.0,4.0,25.0,220.0,5.6,1.4,1.4,2400.0,6.9,0.0,220.0,4545.0,LAKE
4.570921805084635,0.9626390998013546,-0.6799792778695557,-1.2238934239648829,-0.9656839586848235,35.8,25.0,4.0,25.0,10678.0,0.3,2.2,14.855000000000002,31301.25,6.5,0.0,140.0,4097.0,LAKE
4.962044497986718,-0.19973058081448355,-0.4831476259021705,-1.1529455359658578,0.06441360295355639,35.8,25.0,4.0,25.0,10678.0,0.3,1.6,14.855000000000002,31301.25,6.8,0.0,766.0,3611.0,LAKE
2.128856935915237,-1.6775884725068018,-1.5387856814818952,-0.35345258829670906,-0.17255829489940977,11.0,25.0,3.0,25.0,10678.0,3.4,0.72,4.0,31301.25,6.7,0.0,330.0,3616.0,LAKE
3.799564958742639,-1.0823056864403688,-0.9326567294208254,-0.49375183468722333,-0.31992517709577584,35.8,25.0,3.0,25.0,10678.0,0.3,0.67,7.0,31301.25,6.5,0.0,430.0,4540.0,LAKE
5.283757127570172,1.1366385104511476,-0.36868769645114435,-1.4650885119097614,0.2841787300995148,35.8,25.0,7.0,25.0,10678.0,0.3,2.3000000000000003,14.855000000000002,31301.25,6.8,0.0,390.0,4530.0,LAKE
5.007289989771099,0.7945074853399656,-0.49592206950421464,-1.3619541041228436,-0.26664533241566035,35.8,25.0,5.0,25.0,10678.0,0.3,2.3000000000000003,14.855000000000002,31301.25,6.7,0.0,430.0,3601.0,LAKE
2.117838788267185,-0.7565603493274492,-1.2879470826004973,-0.6614247549354266,-0.6878529711338179,12.0,24.0,3.0,25.0,8400.0,2.8,1.1,7.0,31301.25,6.6,1.0,170.0,4529.0,LAKE
-1.1519716528990565,0.12128998017050552,-1.8585608080727665,-0.15960484172856995,0.6956829230760199,4.7,23.0,3.5,25.0,278.0,7.1,0.56,1.18,542.0,7.2,2.0,70.0,3684.0,LAKE
0.11766431947963378,1.7794362285586705,-0.8365260885124771,-1.3136522458291178,0.1928167010128326,4.0,21.0,1.0,25.0,920.0,4.2,2.3000000000000003,14.855000000000002,1600.0,7.7,4.0,350.0,3680.0,LAKE
2.4646880446748898,-1.0939682701462463,-1.3733285761815042,-0.363247870273765,-0.16856519350694493,18.0,25.0,3.0,25.0,8400.0,1.8,0.9,4.0,31301.25,6.7,0.0,330.0,4543.0,LAKE
3.0885023182814955,-1.1808788080006742,-1.2291267097114404,-0.5337989130020978,-0.13697525106315173,31.0,25.0,4.0,25.0,10678.0,3.2,0.9,4.0,31301.25,6.5,0.0,270.0,4511.0,LAKE
-1.4722795413299414,0.18639449761465454,-0.9397128358404436,1.1383663036042144,0.4808391986182166,2.5,25.0,1.8,30.0,170.0,6.1,0.3,3.2,600.0,7.4,5.0,14.0,3695.0,LAKE
2.169578111385999,-0.7850860528025841,-1.522460070102961,-0.3998637692465807,-0.46058583502821443,17.0,25.0,4.0,25.0,7900.0,3.2,0.9,4.0,31301.25,6.5,0.0,79.0,4544.0,LAKE
-1.4514481219320192,-0.34917563455594985,1.3667430163599295,1.3380197810637833,2.0097439281006815,4.5,22.0,2.0,35.0,1100.0,5.5,0.44,2.5,6300.0,8.2,13.0,400.0,3583.0,LAKE
1.9388481291219852,-0.3788902585263184,-1.6380194881349188,-0.7387274892091561,-0.7160505501948138,8.0,25.0,4.0,25.0,4600.0,4.7,1.9,5.09,31301.25,6.5,0.0,310.0,4516.0,LAKE
-1.8300294708073859,0.11025117680405438,-1.5553228779531114,0.9075803191798646,1.1668117731758874,2.6,25.0,1.0,28.0,70.0,6.7,0.3,2.3,240.0,7.8,3.0,20.0,3692.0,LAKE
-0.9749701834560227,0.23183597388376612,0.24039833550890263,-0.05401574356413607,1.5807704033279215,6.0,20.0,3.0,29.0,1400.0,4.5,0.44,4.8,7900.0,7.9,9.0,140.0,3586.0,LAKE
5.398041693768296,0.2742296613363275,-0.4003195130790315,-1.4382456108756125,-0.25827107339015754,35.8,25.0,5.0,25.0,10678.0,0.3,2.3000000000000003,14.855000000000002,31301.25,6.6,0.0,766.0,4538.0,LAKE
3.4916232177121667,-0.21093684107485067,-1.0305360863494113,-0.7451631014724409,-0.17885427705228168,35.8,25.0,4.0,25.0,8400.0,2.2,1.42,7.0,31301.25,6.6,0.0,260.0,3635.0,LAKE
2.097378661560975,-1.304711653992185,-1.5434067249206609,-0.3959854131325596,-0.030693563723207227,14.0,25.0,4.0,25.0,10678.0,4.1,0.72,4.0,31301.25,6.7,0.0,130.0,4547.0,LAKE
3.9312187980796995,-0.4400288599049535,-0.9323155527317402,-0.812608693916075,-0.39976401156911723,30.0,25.0,4.0,25.0,10678.0,0.3,1.8,5.23,31301.25,6.5,0.0,400.0,3644.0,LAKE
2.5639823848943766,-0.34395797386203364,-1.3554744366511247,-0.4904477354978009,-0.4428509178638698,31.0,25.0,3.2,25.0,4700.0,2.6,1.4,3.0,31301.25,6.5,0.0,230.0,3626.0,LAKE
2.06794790367527,-0.16734974496700616,-1.5273339655875409,-0.6833488195116818,-0.6534476611951535,9.0,25.0,4.0,25.0,4900.0,4.2,1.3,9.8,31301.25,6.6,0.0,210.0,4523.0,LAKE
3.0704665866513565,-0.26840805548762303,-1.129494633828699,-0.36581011016031356,-0.1585113967672487,35.8,25.0,4.0,25.0,4900.0,0.5,0.92,3.0,31301.25,6.5,0.0,230.0,3646.0,LAKE
2.48005324736527,-1.2188768513158907,-1.1798662321730082,-0.5877899249248866,-0.3988757398149095,19.0,24.0,3.0,25.0,10678.0,2.2,1.0,3.9,31301.25,6.6,1.0,230.0,4509.0,LAKE
-0.7610931660687125,0.31068221456932793,-1.5766984321012323,-0.14944837292413704,-0.5330131252231453,4.4,23.0,3.6,26.0,141.0,6.3,0.98,1.32,280.0,6.6,3.0,58.0,3685.0,LAKE
4.378287568584976,0.6888247934600845,-0.7418241218124271,-1.0820145698203307,-0.06272428499529528,35.8,25.0,6.0,25.0,10678.0,0.3,2.29,6.53,31301.25,6.6,0.0,130.0,4505.0,LAKE
-0.9335235971332001,0.28042369410019163,-2.0359030586947253,0.00764402232153142,0.4563613323236168,4.1,24.0,3.4,25.0,150.0,6.2,0.65,1.08,278.0,7.1,1.0,58.0,3687.0,LAKE
3.544636965404026,-0.1856740062605081,-0.7519640290185818,-0.9049772446243114,-0.25839204427258505,26.0,24.0,4.0,25.0,10678.0,0.3,1.4,8.6,31301.25,6.7,1.0,230.0,3620.0,LAKE
3.220797968161069,-0.8933497504346518,-1.159552670403577,-0.7909736245730221,-0.5622596940550084,9.0,25.0,4.0,25.0,10678.0,2.3,0.95,13.0,31301.25,6.6,0.0,480.0,4524.0,LAKE
2.0398426949239425,-1.1883057650921518,-1.5916416375156521,-0.380625427340938,-0.6492586910937743,12.0,25.0,3.0,25.0,8400.0,3.1,1.0,3.68,31301.25,6.5,0.0,230.0,3614.0,LAKE
2.718769694298408,-1.04246235697382,-1.1157414016719525,-0.6236768917072454,-0.31590146679945563,23.0,24.0,4.0,25.0,10678.0,2.0,1.1,2.2,31301.25,6.5,1.0,170.0,3624.0,LAKE
3.6833784090418633,-0.5313830642742878,-1.0075696315824647,-0.8078887858809986,-0.12686196411909187,34.0,25.0,4.0,25.0,10678.0,2.0,1.7,5.05,31301.25,6.6,0.0,340.0,4510.0,LAKE
5.476389224879942,0.9406999319999576,-0.3760729127420792,-1.5006789121185051,-0.20937242034991133,35.8,25.0,7.05,25.0,10678.0,0.3,2.3000000000000003,14.855000000000002,31301.25,6.5,0.0,460.0,4519.0,LAKE
2.3411198305028953,-0.38880373282750824,-1.4496766067674554,-0.47172040560820394,-0.5754584051644198,14.0,25.0,4.0,25.0,6300.0,1.6,1.39,3.19,31301.25,6.5,0.0,170.0,4514.0,LAKE
1.8273517781414907,-0.8003783913974177,-1.5833202090153926,-0.492166103832709,0.21386383734371445,9.0,25.0,4.0,25.0,7000.0,3.8,1.4,2.6,31301.25,6.9,0.0,270.0,4504.0,LAKE
-1.6949284795029624,-0.34007010894254774,-0.669281958311467,0.21248258788185556,0.5288228512504808,2.5,21.0,2.0,28.0,330.0,5.8,0.3,0.3,1700.0,7.3,7.0,130.0,3674.0,LAKE
2.9312957782544955,-0.6191101190672162,-1.2370492732747245,-0.6532943109250962,-0.1662457025431135,22.0,25.0,4.0,25.0,10678.0,2.8,1.18,7.2,31301.25,6.7,0.0,170.0,4525.0,LAKE
4.092113690695693,-0.6046847597311746,-0.8471662309344732,-0.7284248037398292,-0.26628879133164096,35.8,25.0,4.0,25.0,10678.0,0.5,1.2,7.4,31301.25,6.5,0.0,410.0,4527.0,LAKE
-0.6859665103219577,-0.9847481191866656,1.010393961114282,-0.3610984458822948,1.454980060241238,6.4,18.0,2.5,30.0,1700.0,5.3,0.56,3.8,7900.0,7.7,12.0,766.0,3587.0,LAKE
4.932745478583722,0.10388507340810799,-0.3306569525806273,-1.428990658659083,-0.6592966678194826,35.8,24.0,4.0,25.0,10678.0,0.3,2.0,14.855000000000002,31301.25,6.5,1.0,630.0,4508.0,LAKE
4.80558338744985,0.5884209095444765,-0.507047209988694,-1.1374597274162541,0.44536809472698635,32.0,25.0,7.05,25.0,10678.0,0.3,1.4,14.0,31301.25,6.8,0.0,330.0,3618.0,LAKE
2.6143978163221044,-0.774568483146111,-1.3680831878418582,-0.6437127678594443,-0.8495139036125597,9.0,25.0,3.0,25.0,10678.0,2.8,0.92,12.0,31301.25,6.6,0.0,210.0,3622.0,LAKE
2.516893495452977,0.43149888956223204,-1.2626202912656865,-1.0411785378186829,0.22976881235912505,7.0,25.0,4.0,25.0,9400.0,4.2,1.89,14.855000000000002,31301.25,7.3,0.0,140.0,4534.0,LAKE
-0.7025065477226783,0.45353902758519044,-1.6575586630414945,-0.19605530461060344,0.9020705958028745,5.3,23.0,3.9,25.0,350.0,5.1,0.7,1.36,630.0,7.3,2.0,112.0,3688.0,LAKE
3.796544702901642,-0.7057768124441436,-0.9503483890079732,-0.5832153204331604,-0.17764954675701394,35.8,25.0,4.0,25.0,10678.0,0.3,1.18,4.0,31301.25,6.5,0.0,310.0,4533.0,LAKE
3.6898858073427867,-1.4665799495694793,-1.0066461993993348,-0.5337001725784104,-0.06712199856628269,26.0,25.0,4.0,25.0,10678.0,0.5,0.9,4.0,31301.25,6.5,0.0,630.0,3593.0,LAKE
2.7010895285070258,-1.3282224263825357,-1.16680846736732,-0.2971698361429962,1.3084363935166903,17.4,25.0,4.0,25.0,10678.0,0.6,0.8,1.2,31301.25,7.3,0.0,460.0,1388.0,LAKE
-1.1222736389364933,0.4220663111986148,-1.7893306117368253,0.07175805565928589,0.7074917351706389,3.8,24.0,3.3,26.0,186.0,7.1,0.95,1.22,350.0,7.3,2.0,52.0,3690.0,LAKE
3.7254153562609744,-0.9848099892951434,-1.0006584692327976,-0.4445144707598033,-0.46877476337060364,35.8,25.0,4.0,25.0,10678.0,0.3,0.65,4.6,31301.25,6.3,0.0,270.0,3640.0,LAKE
5.0455918318586,-0.3599541867088044,-0.5216965896082446,-1.1403061434235569,-0.4559543894299638,35.8,25.0,4.0,25.0,10678.0,0.3,1.5,14.855000000000002,31301.25,6.5,0.0,766.0,3608.0,LAKE
3.0651899743609907,-0.8930187857060543,-1.1830357925643333,-0.35275121704213397,-0.4188881885935407,35.8,25.0,3.0,25.0,10678.0,1.9,0.41,6.53,31301.25,6.5,0.0,49.0,3632.0,LAKE
4.0165210207176125,-0.2844266936719073,-0.8906850375560159,-0.7947612573903394,-0.35248032925911643,35.8,25.0,4.0,25.0,10678.0,0.3,1.75,5.1,31301.25,6.5,0.0,310.0,3603.0,LAKE
2.211451925093456,0.1287601480548109,-1.4402232801718453,-0.4697535298077957,-0.5414565102925839,22.0,25.0,4.0,25.0,2200.0,2.4,1.27,5.0,31301.25,6.5,0.0,140.0,4522.0,LAKE
4.6550281116010614,-0.2292119003301712,-0.6102682242886545,-0.8805154861142495,-0.26734160551746045,35.8,25.0,5.0,25.0,10678.0,0.3,0.69,14.855000000000002,31301.25,6.5,0.0,430.0,4512.0,LAKE
2.010504197406594,-1.24220783584703,-1.574056697610553,-0.37639481775560385,-0.6552601908221373,12.0,25.0,3.0,25.0,7000.0,3.9,0.52,7.6,31301.25,6.5,0.0,310.0,3638.0,LAKE
3.864670386944818,-0.18431632191347397,-0.9209130878363181,-0.7051013504767916,-0.41261398580870456,35.8,25.0,4.0,25.0,10678.0,0.3,1.4,6.5,31301.25,6.5,0.0,170.0,3605.0,LAKE
2.0229170601243953,0.366022394923648,0.9352119248573438,-0.7530152648676217,2.2909080569134925,24.0,20.0,7.05,28.0,2500.0,0.9,0.76,5.6,11000.0,7.6,8.0,766.0,3585.0,LAKE
0.32677719007402756,1.8386832458051885,0.2596433891566706,-0.5122405694402337,1.0673862647353398,7.5,22.0,1.0,29.0,1840.0,3.3,2.3000000000000003,14.855000000000002,3200.0,8.2,7.0,430.0,3682.0,POND
-0.9214617729642943,-0.41999874846755775,-0.7299279958263396,-0.35232697143519154,0.7962661341047467,5.6,20.0,2.6,26.0,680.0,4.0,0.3,0.6,4000.0,7.3,6.0,320.0,3670.0,TANK
2.8442393973381015,0.3075796492111145,-1.2433590675964568,-0.8942107351052033,-0.8536108733350224,13.0,25.0,4.0,25.0,6300.0,3.0,1.4,14.855000000000002,31301.25,6.6,0.0,210.0,3623.0,TANK
3.3779688747143557,1.949089283901072,0.2811534782321146,-0.7067947152318795,-0.3202915363021446,35.8,24.0,3.9,28.0,1840.0,0.3,2.3000000000000003,14.855000000000002,3200.0,6.8,4.0,766.0,3681.0,TANK
-0.29341661619703213,0.38967553457801946,0.44962753818552637,0.4180447489092939,0.8302713969643605,16.0,21.0,3.6,30.0,680.0,1.9,0.3,1.3,4900.0,7.3,9.0,110.0,3673.0,TANK
-1.6053489480780818,-0.35932226108109705,-1.2274921169940318,-0.14428724365971848,0.6478096306684925,2.7,21.0,2.3,26.0,400.0,6.3,0.3,0.3,3500.0,7.3,5.0,94.0,3675.0,TANK
-1.8093280475016658,-0.12364285310649316,-1.1857894748963151,-0.07412772977243758,1.2956921347748689,2.6,21.0,2.0,26.0,220.0,5.8,0.3,0.3,1400.0,7.7,5.0,94.0,3664.0,TANK
2.2954560515437947,-1.11463618581132,-1.4875512561830577,-0.4609791913230504,-0.25628299169432345,13.0,25.0,4.0,25.0,9400.0,3.2,1.0,3.86,31301.25,6.6,0.0,230.0,3619.0,TANK
1.909306891048631,-0.6285312481055533,-0.09080258289595972,0.40949297149276637,-1.2752128569033232,5.2,25.0,2.0,30.0,6300.0,1.9,0.3,14.855000000000002,31301.25,6.6,5.0,240.0,3693.0,TANK
3.1427174122198425,-1.2872292389406315,-1.1871433602150774,-0.3798385132862014,-0.11266970797146003,27.0,25.0,4.0,25.0,10678.0,1.2,0.72,2.5,31301.25,6.5,0.0,310.0,3595.0,TANK
