PC1,PC2,PC3,PC4,PC5,PC6,orig_Max Fecal Coliform,orig_Min Temperature,orig_Max BOD,orig_Max Temperature,orig_Max Conductivity,orig_Temperature_Range,orig_Min Fecal Coliform,orig_Max Total Coliform,orig_Min BOD,orig_Min Dissolved Oxygen,orig_Min Nitrate N + Nitrite N,orig_Min pH,orig_Max Nitrate N + Nitrite N,STN_Code,Water_Body_Type,Cluster_GMM,Cluster_0_Prob,Cluster_1_Prob,Cluster_2_Prob,Cluster_3_Prob,Cluster_4_Prob,Cluster_5_Prob,Cluster_6_Prob,Cluster_7_Prob,Cluster_8_Prob,Cluster_9_Prob,Cluster_10_Prob,Cluster_11_Prob,Cluster_12_Prob,Cluster_13_Prob
0.7365812118401937,-1.238954458904285,-1.24294505722413,1.1149463216947135,0.4118398739920106,-1.30064952775638,74.0,27.0,18.0,28.0,1480.0,1.0,18.0,430.0,3.0,0.1,0.3,7.2,4.0,4682.0,LAKE,5,0.36552968848490813,1.0814250241281792e-28,1.4454409700956246e-168,4.739314697175647e-72,0.013256072450878818,0.5660791439624282,2.5690004938706673e-08,0.005721435611435185,0.00020584664855205275,0.049207396873279,6.5280437104480885e-31,3.902785142667115e-07,2.2628619349780843e-121,2.5268831574058796e-39
-0.3818894777389803,-0.6043302899638779,-1.5685700798665396,1.2346436951487774,0.42585342500348,-0.7596549186347802,22.0,27.0,12.0,28.0,715.0,1.0,2.0,120.0,2.2,2.2,0.2,7.3,1.74,4683.0,LAKE,4,0.001459796695617631,1.7913343570842624e-12,1.6348759687954836e-167,1.6091957606191412e-21,0.7091650825490275,0.03875457752213042,2.8374332299874434e-07,0.23378155085175847,1.1970761049064987e-05,0.016752534006924995,6.301501645464984e-14,7.420386831462755e-05,0.0,6.727280495371542e-39
-0.9577822601412632,-1.3320016007205766,0.3650356605337296,-1.3013133850746366,-1.1524427220355524,0.9892125454776572,84.0,17.0,4.0,28.0,950.0,11.0,3.0,350.0,2.2,5.2,2.1,6.8,7.29,4684.0,LAKE,11,0.0004968456074263877,1.0952668673236571e-09,0.0,1.040841738880633e-74,4.804804874988578e-14,5.496866465024861e-06,2.7496032567872776e-25,6.440430479136491e-66,0.0035962805670231115,3.0397996421882513e-16,6.263909507790353e-13,0.9959013758631441,0.0,1.2898804898455072e-43
-0.7380308469533218,-1.335891658185786,-0.1277406214576884,-1.7218619007280958,-1.1255257351290926,1.02809187300345,240.0,17.0,5.0,26.0,762.0,9.0,3.0,1600.0,2.4,5.2,2.16,6.8,8.33,4685.0,LAKE,11,1.3724279707570944e-05,2.8647856467556376e-11,7.097142746453917e-201,2.655192091994402e-75,3.47293223560221e-14,3.668223903922619e-05,7.93537308947157e-28,2.307866956064758e-71,0.008869977270290742,4.6230356885970626e-17,1.8991591034266992e-14,0.9910796161822606,0.0,3.599853069254783e-42
-0.3403595062734957,-1.4389179057182415,-0.2494580705590789,-1.611811978835237,-1.4772707690137497,0.7283989688706456,36.0,18.0,5.0,26.0,903.0,8.0,3.0,540.0,2.8,5.7,1.49,6.6,14.855000000000002,4686.0,LAKE,11,0.00053335341540572,5.024888436217261e-13,1.3934444178603176e-166,4.111079986891009e-80,3.9032548130656596e-14,0.00038599399584958503,2.6390912668414824e-29,1.7454446862989812e-71,0.0044286344629873,1.5405120483091785e-17,7.601761231197828e-16,0.9946520181252153,0.0,2.2460232915316432e-41
-0.0833562939746658,-1.8876782267967456,-0.5169358833898547,-1.989430970908309,-1.6872794423752309,1.3603623891586132,13.0,18.0,5.6,25.0,1220.0,7.0,4.0,430.0,2.2,5.8,2.3000000000000003,6.6,14.855000000000002,4687.0,LAKE,11,0.0006318634529345817,6.347866723118918e-22,3.413320266653046e-113,7.771570461368728e-136,2.3728640321416986e-24,3.8225520554425986e-07,2.2047698922931564e-48,4.491324926290285e-112,0.001259431119699146,8.737544565648958e-29,1.0539549104235548e-26,0.9981083231721607,0.0,1.2285972793773877e-43
-1.0904063553562435,-0.453570224968822,-2.408737095709517,-0.4014118788875985,-0.5131551438389285,0.5555270735245285,33.0,24.0,3.0,24.0,283.0,0.0,2.0,110.0,2.1,6.5,1.24,6.9,3.25,4688.0,LAKE,11,1.9270394872054295e-05,0.13091974445826898,1.1086782101453477e-09,1.710472832519856e-18,0.055017524220305716,0.14710396461399433,8.939430365037915e-12,2.025481803149741e-18,0.0008478645296369375,2.9314144640833433e-05,2.83029087088423e-08,0.6660622882177553,0.0,1.9999286044374275e-36
2.9325706641712084,-2.9874768988960914,-0.1168188010130113,-0.1641031018477427,-0.3399380289977399,-0.7195667086530615,79.0,26.0,34.0,29.0,1346.0,3.0,2.0,430.0,7.05,0.1,2.01,6.8,12.0,4690.0,LAKE,0,0.9984177050562912,1.6004058944801423e-70,5.978719153012422e-175,9.981129045445552e-278,2.8384375506332003e-21,0.0015800347856376362,5.4057451624354e-41,1.6646612360975617e-69,2.260158070762982e-06,4.457564433139485e-22,7.777660194429772e-65,7.622234188177788e-21,0.0,1.584256212482197e-39
2.298551971981192,-2.470370283455783,1.2280125978258438,-0.0450036806574964,-0.2057453661806852,-1.6671265882139796,84.0,22.0,35.8,31.0,1883.0,9.0,2.0,920.0,6.0,0.1,0.8,6.8,14.0,4691.0,LAKE,5,0.39201688836892434,8.584690048597482e-61,0.0,3.046111583528711e-249,3.213710308210934e-16,0.6078775579169722,3.0727049735936694e-21,2.9962606903430017e-44,0.0001055537138535273,2.494971475760392e-13,5.665582814390611e-77,4.57281851793246e-24,0.0,9.305829080993467e-40
1.341475702681428,-2.159499714879796,0.1760122554102037,-1.2908736365808664,-0.4610689521217354,-1.0738513792649431,79.0,19.0,20.0,26.0,1503.0,7.0,8.0,540.0,5.0,0.1,1.2,6.8,12.0,4693.0,LAKE,0,0.897631871711801,1.593617781438645e-34,2.673172405633103e-141,2.8498505045871285e-154,1.2861275847039532e-08,0.10154600939196368,3.4567263754360896e-22,1.7598967396162682e-51,0.0008220989141765429,3.1805765134330167e-12,2.2196794467639296e-43,7.1176026458664754e-09,0.0,3.327632479723062e-43
3.315377474666921,-3.4366802886478793,0.2040760018769853,-0.5039501022182895,-0.4276986130699457,-0.4831601689932946,79.0,25.0,35.8,29.0,1818.0,4.0,2.0,920.0,7.05,0.1,2.3000000000000003,6.8,14.855000000000002,4696.0,LAKE,0,0.9999241285260844,1.898716069347397e-82,1.6577713073422777e-191,0.0,3.2613348902310507e-28,7.553467641250573e-05,9.992878695243088e-55,8.884354440650203e-100,3.3679750298059764e-07,5.283053145692135e-31,5.953360064153378e-75,3.533527400321216e-23,0.0,1.0687500364001812e-40
0.7844395994752557,-2.9468044106923994,-1.3919907331863668,-0.3045647189821285,1.518165714547482,2.486134403866664,5.0,27.0,6.0,27.0,561.0,0.0,5.0,33.0,6.0,5.2,2.3000000000000003,8.2,14.855000000000002,4697.0,LAKE,8,1.148789799425683e-06,9.148898361457235e-32,6.536417297443591e-60,2.530168050399647e-230,7.7109699783185e-19,3.7052777161592406e-11,4.80256702362634e-56,2.8535789007903415e-110,0.995759525804685,2.8292541588088867e-26,1.3012766960820586e-19,0.00423932536846235,0.0,1.0576421340835648e-40
3.083125457672667,-3.2899504610966788,0.5121224164631382,0.2309026787312504,0.0808926972078361,-0.7052220640677065,34.0,26.0,35.8,31.0,2014.0,5.0,2.0,430.0,7.05,0.1,1.9,7.0,13.0,4698.0,LAKE,0,0.9995782634013433,1.3894363105702492e-80,0.0,0.0,1.0005825901595893e-23,0.00042114371821280495,3.987348524400115e-42,5.929509375916909e-71,5.928804437358075e-07,8.215980246908554e-24,1.5135529461543298e-77,4.1547584807318817e-23,0.0,2.3246526692471253e-41
-0.1642711590103559,-0.5149354317793031,-1.1882478326193513,0.7914974092180734,-0.9443671029126308,-1.2202576054386975,115.0,25.0,8.0,28.0,959.0,3.0,2.0,540.0,2.1,1.2,0.3,6.6,3.0,4699.0,LAKE,4,0.005191889339797213,5.825786773871573e-13,1.17733154595067e-179,4.529529282743527e-31,0.9360153251030997,0.02139124297820357,6.611538960388342e-07,0.0058055639610824,3.2192626068089216e-05,0.03149689709629121,6.535872422981907e-13,6.622774032557951e-05,1.5393457350553313e-259,6.258120813487969e-38
1.7798441780118872,-2.542323576376675,0.9155433541422932,-0.8108364539558314,-0.5579223771094675,-0.8781460612757859,94.0,20.0,28.0,29.0,1737.0,9.0,2.0,540.0,5.0,0.1,1.62,6.8,12.0,4701.0,LAKE,0,0.9737968279904562,2.6307709439311852e-45,0.0,1.5311485739459977e-210,5.537327776175462e-14,0.026015757479742725,2.7882721367367456e-29,7.268058591761457e-65,0.00018741452678348086,8.769781466379346e-18,1.143152657122977e-51,2.9620882559169903e-12,0.0,6.099180349552722e-42
2.5299834467029916,-3.301741805518322,1.0077132472767492,-0.8063556417777525,0.307620849108838,0.0869517563405218,280.0,22.0,34.0,30.0,1793.0,8.0,13.0,1600.0,7.05,2.1,2.3000000000000003,7.2,14.855000000000002,4702.0,LAKE,0,0.9985817622603698,7.2825284374121666e-65,0.0,3.9542788354668374e-306,3.1083066706550948e-27,0.00033090620731295603,2.3370997325280227e-48,9.416870575312783e-102,0.001087331532317988,1.227554314894502e-28,2.1287293137662776e-61,6.730806382669451e-27,0.0,1.7864065137712088e-38
3.334209968248785,-3.5720370903798,0.296909135924384,-0.1483519212509168,-0.0929680203991753,-0.2826670944017573,49.0,26.0,35.8,30.0,1916.0,4.0,11.0,430.0,7.05,0.1,2.3000000000000003,7.0,14.855000000000002,4705.0,LAKE,0,0.9999907993880981,1.7939140562700178e-85,9.300992954198471e-286,0.0,4.368229054189111e-29,9.03223872178633e-06,8.112036511445712e-56,2.089545107420298e-99,1.68373180578156e-07,1.4156818445179517e-31,7.256646923561574e-76,2.1430413655085244e-23,0.0,2.1082020389510864e-41
1.424045245104456,-2.6349696429028406,-0.2095327322802254,0.5700952276253872,1.2885742362720158,-0.1093915403952158,20.0,26.0,14.0,30.0,1669.0,4.0,2.0,350.0,7.05,0.3,1.9,7.6,3.41,2344.0,POND,0,0.9119181235563197,1.6359110672582633e-41,1.0764119116e-314,3.5691462592917626e-169,2.6908371382622833e-07,0.0711042234732331,2.5514579036246705e-22,1.3655903447196877e-33,0.016977264184342183,2.1743876498765835e-09,1.7490859119826175e-40,1.1752800349251353e-07,0.0,6.107915911780172e-42
3.684334505726403,-3.457930134516752,-0.4804195681364389,0.4016239729559552,0.17490487295155,-1.2046527289752706,58.0,28.0,35.8,29.0,3294.5,1.0,2.0,430.0,7.05,0.1,1.9,6.8,11.0,2345.0,POND,0,0.9948002720581455,2.3851060354041464e-99,4.296907481978354e-165,0.0,2.9688580316459794e-21,0.005198397065034447,1.0016389174092835e-41,1.4741498402147634e-60,1.3308768200738086e-06,4.22843043701851e-20,9.272438273040975e-94,2.4000796077214358e-20,0.0,1.4572841629613591e-43
-1.0105388478821409,-0.6406550830382743,-1.4939564315652412,1.2754677389341966,0.5452679268605268,0.3344632006184498,2.0,27.0,3.2,29.0,590.0,2.0,2.0,58.0,2.1,4.2,0.6,7.5,2.0,2346.0,POND,4,1.77276803770268e-05,4.3169378013735326e-06,9.007621094961646e-256,1.2325161903232142e-16,0.9931717093347023,0.0031995304357715255,6.163618196071036e-10,1.891308016772113e-05,9.708004947011294e-06,0.0008822409429571441,1.2184246210233793e-06,0.0026946345422927285,9.017775834310368e-47,4.584039164301744e-39
2.6818605782628153,-2.62919888929194,2.3942444803476435,-0.519627578209455,-0.6300077175704063,-2.58987673324711,350.0,18.0,35.8,32.0,3294.5,14.0,2.0,1600.0,7.05,0.1,0.64,6.3,14.855000000000002,2347.0,POND,5,0.0009853820869170171,1.1116110069133374e-77,0.0,0.0,3.840751580956125e-21,0.9989338583942667,1.110351501326388e-21,5.1299546131502965e-64,8.075951881562458e-05,2.428124991451786e-16,1.731838308023279e-116,7.305083490755044e-32,0.0,3.289423246821509e-43
1.3963968270240237,-1.639539983677707,-0.444340213079971,1.0901489758061598,0.4516557859158888,-1.4731143885614648,36.0,27.0,18.0,30.0,1256.0,3.0,2.0,1600.0,6.0,0.1,0.2,7.1,8.0,2357.0,POND,5,0.4356461110600309,2.4583332842488227e-41,0.0,3.0730677571041254e-123,3.322506290594607e-07,0.5636382226553921,1.1284950086865559e-10,3.218013124883934e-08,0.0001512271560567581,0.0005640745848567834,1.7879388645369047e-47,5.365373545962013e-14,7.640234619375005e-161,1.2001896699585132e-38
2.577575152486124,-2.3964229125716647,0.7679679449081941,0.8777060409369308,0.5336236654280541,-1.7684992433174933,49.0,26.0,35.8,32.0,1615.0,6.0,12.0,1600.0,7.05,0.1,0.2,7.1,14.855000000000002,2359.0,POND,5,0.320708352694932,1.8248320345061493e-72,0.0,7.251806915017473e-250,1.6583668790422837e-19,0.6792100764995853,2.867357448921288e-17,6.039346664553531e-25,8.156937546192615e-05,1.4300208986299758e-09,6.413011584567182e-88,9.885910784176094e-34,0.0,5.940691719787546e-38
2.371974590788138,-2.3797699661384795,0.0274389846507185,0.4582971842151631,-0.4989723888072268,-1.2096208589160602,70.0,26.0,32.0,30.0,1549.0,4.0,2.0,540.0,5.0,0.1,0.8,6.8,14.855000000000002,3075.0,POND,0,0.9299949678662659,2.296419059793323e-57,0.0,1.802570029428243e-210,1.5490346696665427e-13,0.06998482043621561,9.317685578956452e-25,1.4193967254619949e-36,2.0211696141974317e-05,1.2212215629095217e-12,4.459708944722319e-56,1.2773050327822577e-16,0.0,2.813585385031154e-38
2.9710420704956984,-3.178404962781744,0.7886344968042189,0.4251994870620937,-0.0057256755223154,-0.7385388126271011,84.0,26.0,34.0,32.0,1864.0,6.0,2.0,540.0,7.05,0.1,1.57,7.0,14.855000000000002,3076.0,POND,0,0.9989330585954379,7.834803657614307e-78,0.0,2.579549e-317,2.3638387582289614e-23,0.00106596693768163,5.975378081475272e-39,1.8243812843981422e-66,9.744668803252605e-07,1.2737550643530214e-22,2.69847501023721e-75,1.0352767518364332e-23,0.0,2.5638636727866176e-40
1.5942269207630706,-2.0426881464804043,-0.7765382241457746,0.7174851241442964,0.4125487235354579,-1.0267450951953296,49.0,27.0,12.0,29.0,1667.0,2.0,15.0,920.0,7.05,0.1,1.2,7.0,4.1,3077.0,POND,0,0.8905380314627256,1.9324630992170826e-43,8.514192277268174e-187,2.0358032528441142e-138,7.939782631745872e-07,0.10937933936523418,9.805830321889888e-17,4.9939716157202285e-18,8.07024682901531e-05,1.1324399152659726e-06,1.4810822213911183e-43,2.855715942172222e-10,0.0,1.3410849872829398e-40
2.945122397031622,-3.0095487922705986,0.7949645305993432,0.4555264510010055,0.0564770381686818,-0.8561170641293006,130.0,26.0,35.8,32.0,1716.0,6.0,22.0,920.0,7.05,0.1,1.5,7.0,14.0,3078.0,POND,0,0.9929914867039725,1.9771139261890148e-76,0.0,1.2158742573199532e-299,1.4081244849089553e-23,0.007003495198062009,1.2105957036372595e-34,8.11076578535053e-59,5.0180979653712185e-06,5.000535216877886e-20,3.06629101515858e-75,9.924214528638713e-29,0.0,2.754056068253016e-38
1.8854133379135247,-2.6079371595844174,-1.143167911964293,0.4072899642266204,1.111084861371197,0.1615923351484982,356.0,28.0,15.0,28.0,1498.0,0.0,45.0,1500.0,7.05,0.3,2.3000000000000003,7.5,2.83,4236.0,POND,0,0.9758730755470448,1.1572422143195611e-45,3.6542668678533605e-102,2.3565610625835735e-171,5.061528702325814e-11,0.0166369811868698,4.7041029150639207e-29,4.567816535929458e-44,0.007489943203303117,1.0139424401262524e-11,1.3118798981105649e-36,2.027732214457743e-12,0.0,2.563578854030914e-38
-0.6550661203379549,-0.7695235710145854,-1.4092894789361514,1.3148459740033682,0.4965403492228764,-0.0647647591625114,23.0,27.0,5.0,29.0,990.0,2.0,2.0,130.0,2.3,3.4,0.5,7.4,2.2,4665.0,POND,4,0.0002868998307795985,7.350055122099763e-10,9.855083049246264e-259,1.1987382562751851e-20,0.9919146977285985,0.0049435416921417485,1.7678127057060957e-09,0.00025475109809139525,8.455976766921551e-06,0.001956993025111296,3.3628329853121486e-09,0.0006346547828591446,1.5614202399389183e-129,9.636962614055721e-40
1.1755379803184387,-2.0562532517605323,-0.4005695811137402,0.132754442658339,-1.04347533888031,0.0730568912444538,32.0,25.0,16.0,29.0,880.0,4.0,2.0,350.0,3.0,0.8,1.2,6.9,14.855000000000002,4675.0,POND,0,0.9908286872902652,3.51155046635848e-29,1.6091383564061702e-277,3.727122006247638e-136,1.1633548132225101e-10,0.007042835956512384,5.0806471266825205e-30,2.6935320666213893e-52,0.00029338034413711945,2.354404620193715e-15,6.786279604415744e-22,0.0018350962927474465,0.0,9.78590321688354e-38
-1.347379798605722,-0.2896801005486872,-1.8801257149677884,1.1933463873624808,0.6652879222795661,0.2928857109156648,2.0,27.0,3.0,28.0,380.0,1.0,2.0,39.0,2.0,5.6,0.3,7.5,2.0,1447.0,TANK,4,1.1249981069918354e-07,0.0005401817591425142,4.091474106274072e-155,1.4548044741139976e-07,0.9917878877627614,0.0040872271286576025,7.462030964062755e-09,0.0017305591108452254,2.051244878769183e-06,0.0006302155699832801,1.0711050094618967e-06,0.00122054087643219,0.0,1.5803829423996147e-38
-1.1483853652508251,-1.378686900376804,0.6074852761676153,-1.5364651653819792,-0.7400303038430845,1.145679133518115,13.0,16.0,4.0,28.0,582.0,12.0,2.0,110.0,3.0,5.6,2.14,7.0,7.32,1464.0,TANK,11,1.553455824867852e-05,2.344353291828553e-09,0.0,1.6641860529903466e-77,2.1525233579456996e-14,1.5378707877325785e-07,3.6922339947152205e-25,7.814193454465232e-71,0.004134264243046156,9.783149290620142e-17,1.2914932416115512e-12,0.9958500450659603,0.0,7.847466493148136e-46
0.2335354409065613,-2.718032745956182,2.361017654438501,-0.634896799278919,-0.8763375438632572,1.2936556559526424,13.0,17.0,7.0,34.0,2938.0,17.0,2.0,120.0,3.8,5.6,2.3000000000000003,6.9,14.855000000000002,1780.0,TANK,0,0.8218759681734922,4.114147819035185e-26,0.0,3.0289352707343834e-226,1.2395069920897664e-25,5.138014265421174e-09,7.981569248682926e-46,8.273702846190715e-123,0.01593322500941901,7.026848975558312e-32,9.409785040407832e-24,0.16219080167907385,0.0,9.235226084315271e-45
0.8705788215184911,-2.8265983449735175,1.1265153783219564,-1.1125194708921458,-0.9619879729896044,0.790245724949987,26.0,18.0,9.0,30.0,3294.5,12.0,2.0,110.0,4.0,4.9,2.3000000000000003,6.7,14.855000000000002,1783.0,TANK,0,0.9753191782383703,1.3077129633420701e-34,0.0,1.049723514262594e-222,1.8283531336497358e-22,8.602234619130178e-08,7.475954133107285e-50,4.576609550050145e-115,0.0009236239835076464,4.825552547549634e-31,2.287449126300883e-30,0.023757111755776234,0.0,1.5534796317770055e-45
3.286973189302247,-2.977399132923052,0.8508529087021776,1.2127116218491782,0.2308733387005803,-1.9982063600294164,36.0,27.0,35.8,33.0,3294.5,6.0,2.0,540.0,7.05,0.1,0.5,6.8,14.855000000000002,2343.0,TANK,5,0.31316243597101984,6.767876817652787e-98,0.0,0.0,4.310149031457548e-20,0.6868302215213056,4.6772961849067806e-24,1.5409362537811437e-31,7.342507073491573e-06,6.008151172023565e-13,4.6430137790861975e-110,2.2297275064847122e-26,0.0,6.958405940933358e-42
1.1164012332554096,-2.8762871807268464,-0.897939816118468,-1.3087417575332847,-0.6584306573145354,0.9923731923777748,4.0,21.0,5.4,25.0,3294.5,4.0,2.0,79.0,3.0,4.1,2.3000000000000003,6.9,14.855000000000002,2348.0,TANK,0,0.8630967709245241,1.0553203738140174e-37,1.2482956107174414e-34,1.7961608971020366e-209,2.0002589545063626e-19,1.9796016874797965e-08,5.9945982956851185e-56,5.682097416920188e-113,0.0010883135012005037,2.062730918265483e-29,9.033528274186653e-30,0.13581489577825823,0.0,1.0886886403805079e-45
3.2296787785525045,-3.2237474781582063,0.5004397247139225,-0.0410745127605084,0.2066064900243099,-0.9309773595638308,430.0,25.0,35.8,30.0,2343.0,5.0,14.0,1600.0,7.05,0.1,1.6,7.0,14.855000000000002,2358.0,TANK,0,0.9974186437170649,5.412737650256804e-84,2.4072672677e-314,0.0,5.415671456514106e-26,0.0025795290203841463,6.608354718050952e-40,4.0432201997010845e-68,1.8272625508917397e-06,1.372736722587516e-22,2.032726720231229e-85,9.443739039343173e-32,0.0,7.602078830433441e-40
-1.0940153021310095,-0.7129350991064383,0.4718902659110708,-0.3251803195025635,-0.5268204744209805,-0.5135694743929661,8.0,18.0,6.0,29.0,1321.0,11.0,2.0,84.0,2.0,4.2,0.3,6.9,8.21,3084.0,TANK,4,0.014116678445245586,0.001645815931625788,0.0,4.475144084561879e-24,0.6481678128915069,0.04873339602404057,0.00020099731310308246,1.1426605609741545e-20,0.006984349465430131,0.004531964619049148,8.232066492464918e-07,0.2756181621033493,5.684722659497614e-276,1.4386268911507898e-41
2.016756792426097,-2.1032021013475166,-0.5767243105321725,0.6166155257341439,-0.7831627491605807,-0.8447432828989165,39.0,27.0,35.8,29.0,1296.0,2.0,2.0,540.0,2.1,0.1,0.8,6.9,14.855000000000002,3085.0,TANK,0,0.9343653721329139,3.845836585182196e-45,1.437114062069838e-257,3.8317464528049593e-162,3.958409320469668e-10,0.06554915472809172,4.3785189505243485e-24,1.2916669854452867e-33,8.547254439415248e-05,6.086324961517548e-11,6.132191793559362e-38,1.3789594877944433e-10,0.0,7.54577615800566e-37
-0.6667519322382272,-1.0987122938666505,-0.2667297862772965,-0.8239012765063021,0.2687070021186022,-0.5750516326849705,9.0,18.0,6.4,26.0,2083.0,8.0,2.0,84.0,3.0,5.0,0.32,7.1,9.18,3086.0,TANK,4,0.008735978647744554,1.597735097165811e-07,3.2123554318412775e-167,1.4036000532941792e-36,0.9229381107620983,0.016044866096197256,2.1453294313892127e-06,8.754225136985373e-21,0.002945198492555866,0.0016709155450391345,1.2313537196030418e-13,0.04766262535330095,0.0,9.780474984907381e-45
0.9784086920599536,-2.126943217140566,-1.5953542302963462,0.1592810891494396,-0.1983355714159168,0.6437139777337062,70.0,27.0,10.0,27.0,1332.0,0.0,14.0,350.0,4.0,2.0,2.3000000000000003,7.1,4.6,4222.0,TANK,0,0.8807795657106054,3.9650787559063586e-26,2.4864090313363387e-63,6.809093288314329e-125,1.02073778805129e-08,0.000249476741270199,8.310776432446841e-33,9.789884053481223e-55,0.0006664658441221765,1.2916856785810238e-14,2.1009663761370077e-18,0.11830448149661099,0.0,2.2496615257655302e-39
1.6577116739225142,-2.4756282411865755,-0.824540369362484,-0.085165422100375,0.3569422571143918,0.0592587330269983,26.0,26.0,18.0,28.0,1290.0,2.0,20.0,430.0,7.05,2.1,2.3000000000000003,7.1,5.0,4223.0,TANK,0,0.9978199919591659,1.5468464938956203e-39,1.2913489533438432e-91,1.2007915353384534e-163,2.05954235377188e-11,0.0018411476267112138,2.49114226232633e-31,6.057273452646293e-52,0.00033885908063793416,6.744116796002468e-15,4.624785902750618e-33,1.3128829650342527e-09,0.0,3.007253428214905e-39
-0.6876765051169411,-0.5978061740284071,-0.7780275789481483,1.5210244994345312,-0.2907933228467894,-0.4285583052693801,13.0,26.0,4.0,31.0,1808.0,5.0,2.0,70.0,2.0,4.8,0.2,6.9,4.0,4225.0,TANK,4,0.003063801636322956,1.70525742501118e-10,0.0,1.2063239936091412e-22,0.9859807225765446,0.0029890598805419276,2.0169989616149502e-08,0.002832000787710671,7.099222825331959e-06,0.00500746049918667,1.2000126331820381e-08,0.00011982305622649176,2.1877e-320,8.427635043924816e-39
