PC1,PC2,PC3,PC4,PC5,PC6,orig_Max Fecal Coliform,orig_Min Temperature,orig_Max BOD,orig_Max Temperature,orig_Max Conductivity,orig_Temperature_Range,orig_Min Fecal Coliform,orig_Max Total Coliform,orig_Min BOD,orig_Min Dissolved Oxygen,orig_Min Nitrate N + Nitrite N,orig_Min pH,orig_Max Nitrate N + Nitrite N,STN_Code,Water_Body_Type,Cluster_GMM,Cluster_0_Prob,Cluster_1_Prob,Cluster_2_Prob
-2.004161250185177,1.3236851209234868,1.035438173112793,0.5391763473151194,-0.8275731590965184,0.1399251382267058,2600.0,19.0,2.1,33.0,128.0,14.0,170.0,9000.0,1.4,6.8,0.3,6.7,0.3,4720.0,LAKE,1,1.1433026198538852e-25,0.6224228040309386,0.37757719596906225
0.9793054228453546,2.695295870505729,1.5702186016992028,0.9292181247995154,1.6113450630022863,1.069212955591139,10678.0,22.5,7.2,34.0,775.0,11.5,766.0,31301.25,3.6,3.8,0.3,7.6,0.9,2504.0,LAKE,2,0.0,3.6944645678296758e-37,1.0
-1.601437466685035,2.8042687951970087,1.530864711095027,-2.670967358606536,-0.4335987416719116,-0.3880069736872717,5000.0,10.0,2.8,24.0,196.0,20.0,766.0,14000.0,1.8,5.8,0.3,6.5,0.32,2520.0,LAKE,2,1.4636023077259225e-140,2.993062223962891e-10,0.9999999997006945
-1.270776508975091,0.3967371549558018,0.1083526269727172,0.8007114869977775,0.2817572365134258,0.1090837705625677,790.0,22.0,4.1,31.0,826.0,9.0,330.0,1700.0,1.8,5.2,0.3,7.2,1.9,1765.0,LAKE,1,1.0343405103424223e-12,0.9746800491443879,0.025319950854577587
-0.3820304702505001,2.7744781265565845,0.5606787958964945,0.5650556266662599,0.5623274092311759,1.0153786519372592,9400.0,22.0,7.3,32.0,422.0,10.0,766.0,12000.0,2.7,8.8,0.3,7.0,0.8,2544.0,LAKE,2,2.4445506096099065e-226,4.1983770532312604e-22,1.0
-3.0904136470477117,0.8480005966509209,-1.1788573085613756,-3.0662391646625102,-0.0726623535660615,-0.7341133643092407,110.0,10.0,1.1,18.5,29.0,9.0,70.0,210.0,1.0,7.1,0.3,6.9,0.3,2522.0,LAKE,1,0.00018459173415213991,0.9998151504985576,2.5776728997244626e-07
-3.322620087758975,0.8147716233797532,0.3919849642060059,-2.2090795846622213,-0.2913025674954913,-0.545205815602103,130.0,10.0,1.8,24.0,36.0,15.0,60.0,330.0,1.0,7.2,0.3,6.9,0.3,2521.0,LAKE,1,0.0004778636377512968,0.9995184141301995,3.722232049170256e-06
-3.098532997138805,0.8404115931869931,-1.0438907294106563,-3.0864446934175676,-0.0655830389243297,-0.7614675817079034,110.0,10.0,1.6,18.5,73.0,10.0,70.0,330.0,1.0,7.1,0.3,6.9,0.3,4725.0,LAKE,1,0.00013936589286200703,0.9998604344686318,1.9963850540802377e-07
-0.4406006465337037,-1.155760510166009,-1.040530191692559,-0.0178526188120188,0.3577641690292908,-0.8215754418521803,3.0,21.0,2.8,26.0,3294.5,5.0,3.0,210.0,2.2,3.8,0.74,7.0,1.45,1790.0,LAKE,1,0.4022440928893554,0.5742741023524502,0.023481804758193565
-0.4481420775702363,-0.9718560075943418,-1.2360001325245102,0.5013349149219937,-0.2356427353578757,0.2241585202270135,23.0,25.0,4.8,28.0,890.0,3.0,15.0,460.0,2.4,3.6,1.03,7.1,4.52,2353.0,LAKE,0,0.9942983317083983,0.0034901416959886708,0.0022115265956126114
0.8652228916056998,-2.093021701953208,-0.2477793782954616,0.3333413905275903,-0.7843441930979075,-0.3555031074614098,23.0,23.0,6.2,29.0,3294.5,6.0,11.0,1100.0,1.7,0.5,1.3,6.8,8.62,4368.0,LAKE,0,0.997293138455161,5.607606953296494e-10,0.0027068609840787323
-1.168992337453999,0.2983749441084868,-1.2604768251220877,1.3161675467229952,-1.489320747640375,-0.4384523349452139,200.0,26.0,2.5,30.0,670.0,4.0,47.0,600.0,0.8,5.3,0.11,6.4,3.3,4391.0,TANK,1,0.0026768227249793337,0.9959892547623375,0.00133392251268348
-2.1209374226416497,0.3079181390287106,1.934856782675185,0.4734021072628288,0.0978022942875177,1.0718345928749573,910.0,18.0,3.8,35.0,240.0,17.0,300.0,1500.0,2.1,7.2,1.0,7.3,1.8,1529.0,LAKE,1,3.4534017033928164e-14,0.8382616248351462,0.16173837516481965
-1.5081071151619398,0.5937350087490858,-0.3957498148477909,-0.1031793201380831,-0.6925457531321331,-0.0858880542432028,360.0,20.0,2.4,28.0,140.0,8.0,300.0,1400.0,1.1,4.2,0.6,6.8,1.0,2205.0,LAKE,1,3.972576728121075e-10,0.9931197578851856,0.006880241717557133
-1.9588272310801265,0.0892009835689974,0.7542797832959697,1.3106990813795083,-0.7231934955680525,0.0127436471366231,360.0,22.0,2.4,34.0,67.0,12.0,2.0,910.0,1.1,4.1,0.4,7.0,1.1,2206.0,LAKE,1,0.018471301458966437,0.9795205358878023,0.002008162653231148
-1.3594357187554165,-0.0347279186992002,1.3082348637459031,-0.1128303077859262,-0.1937881543910231,0.5347086052916549,730.0,18.0,3.9,32.0,244.0,14.0,300.0,1500.0,2.8,4.5,1.2,7.1,2.0,2218.0,LAKE,1,1.3112644679538787e-10,0.8674501813737705,0.13254981849510222
-0.8777552066769232,-0.5991288037092828,-1.8620201049443064,0.2327093193271726,-0.022188187971191,-0.3676046979685444,2.0,24.0,2.3,25.0,273.0,1.0,2.0,2.0,1.1,0.3,0.7,7.3,0.7,3785.0,LAKE,1,0.34506237419004154,0.6525883399565666,0.002349285853392237
-1.562866899560006,0.6081783273574268,-0.6395088621365821,-0.2505684175836795,0.0574677003272066,0.0588406552518212,730.0,20.0,2.4,27.0,94.0,7.0,300.0,2000.0,1.8,5.0,0.5,7.1,0.9,3787.0,LAKE,1,3.1958599750141094e-12,0.9886190437532688,0.011380956243535321
-1.4076842560874965,0.5347840892338531,-1.2037016256729691,-0.6274335590202915,-0.172592837027186,0.1373432081378431,730.0,20.0,2.6,25.0,218.0,5.0,300.0,2000.0,1.3,5.0,0.7,7.0,1.4,3789.0,LAKE,1,1.0807475003973899e-11,0.98473704200176,0.015262957987432092
-2.0206281634325896,0.4790806193011638,2.2022676785012605,0.4834775180070202,-0.6243391518093173,0.2763288021033775,730.0,17.0,2.8,35.0,116.0,18.0,300.0,1500.0,1.3,4.1,0.7,7.0,1.2,3798.0,LAKE,1,8.627800263885369e-12,0.9846342266819588,0.01536577330941315
-0.942540934420348,0.6732392741722008,-1.202890466185892,-0.7530187603998622,-1.4939360318792376,-0.7124063765087896,360.0,20.0,2.6,25.0,152.0,5.0,300.0,1500.0,2.1,4.0,0.7,6.2,1.1,3800.0,LAKE,1,4.322529876500442e-11,0.9884851742311995,0.011514825725574293
-1.1784490381120531,0.6011960769758127,-1.3900233117845813,-0.4470946884086306,-0.5498263551607827,-0.1576358501046088,720.0,21.0,2.3,25.0,150.0,4.0,300.0,2000.0,1.3,4.1,0.6,6.8,1.3,3804.0,LAKE,1,7.868046619271258e-12,0.9871979124709519,0.012802087521179836
-1.3153863401812989,0.5911924977194551,1.6314941963319156,1.1587072690540758,-1.7083878498698477,0.0266011952055007,910.0,21.0,2.7,36.0,148.0,15.0,300.0,2100.0,1.6,4.0,0.7,6.4,2.0,3808.0,LAKE,1,4.740654079761135e-15,0.9665356394810349,0.03346436051896093
1.3219086236095503,-1.3183447636307803,3.0261884061596227,-0.1615716159188212,0.4150232638695186,-0.7599437111945512,1100.0,18.0,29.2,35.0,1168.0,17.0,360.0,3500.0,7.05,1.4,1.6,7.0,4.6,3812.0,LAKE,2,5.623316580409608e-18,5.784939552854595e-08,0.9999999421506053
1.35985908825088,0.1303325762045741,2.312604754700262,0.1599398733321277,0.4369857367877035,-0.645974585620553,2900.0,20.0,16.3,34.0,530.0,14.0,766.0,4400.0,7.05,0.3,1.1,6.9,2.2,3814.0,LAKE,2,1.3128825079353839e-79,4.2098882707689904e-11,0.9999999999579003
2.399689591814175,0.1955998404547967,2.3455555412616476,-0.2711788969035367,0.286798546817171,-0.7764931352710926,3900.0,20.0,28.5,33.0,526.0,13.0,766.0,12000.0,7.05,0.3,1.0,6.8,7.0,3819.0,LAKE,2,1.5390771997582927e-130,1.1821270653738601e-19,1.0
2.551282260211989,0.3726365292762505,2.666400895663783,-0.1204950880458462,0.4135542393967873,-0.8858451699346407,4300.0,20.0,34.8,34.0,529.0,14.0,766.0,15000.0,7.05,0.3,1.2,6.8,4.1,3820.0,LAKE,2,3.7263385914088287e-153,1.8953103478460085e-22,1.0
-1.7055952424746563,0.4680475111055207,1.0927123247169297,1.028954321057125,-0.4086925029503931,0.3977450911541793,730.0,21.0,2.4,34.0,65.0,13.0,300.0,1400.0,1.2,4.1,0.6,7.1,1.0,3821.0,LAKE,1,6.1354492852869636e-12,0.9800105804829516,0.01998941951091326
-2.380793437282007,0.3838399157134154,1.1791555505027955,0.2059838080090241,-1.0592545744216348,-0.6187054006441249,2.0,17.0,2.6,32.0,59.0,15.0,2.0,930.0,1.3,4.5,0.2,6.7,1.1,4337.0,LAKE,1,0.008416492304825062,0.9907428648540442,0.0008406428411304289
-0.7413089470073249,-0.3619500424069777,2.0453196396491458,0.3295212731991085,-0.5163600136436516,0.0564944680250706,1100.0,18.0,2.9,34.0,1004.0,16.0,300.0,2800.0,2.3,1.0,1.2,7.0,1.8,1263.0,POND,1,1.7968094427445035e-08,0.7171826042165783,0.28281737781532684
-1.3804325664267691,0.6284330627831426,-0.9153382707088056,-0.4127110241502287,-0.4304701737589663,-0.0602719746199367,910.0,20.0,2.8,26.0,203.0,6.0,300.0,2100.0,1.0,4.2,0.6,6.9,1.1,2207.0,POND,1,2.679689339128794e-12,0.9883555528423994,0.011644447154920861
-2.2235278277759414,0.0734996416468327,0.5218865315501925,0.2633628186835194,-0.3811979971212598,0.1350322760362326,360.0,19.0,2.4,31.0,62.0,12.0,2.0,910.0,1.4,5.2,0.6,7.1,1.1,2208.0,POND,1,0.04152570140823598,0.9566783598709466,0.001795938720816997
-2.4452489834020144,0.4820868896913624,0.2043363117907238,0.6073521435839863,-0.4489089025468668,-0.1631692176387283,360.0,20.0,2.4,31.0,33.0,11.0,2.0,730.0,1.0,6.0,0.1,7.0,0.9,2209.0,POND,1,0.02868724094305553,0.9689584532655929,0.002354305791351758
-2.239760092414569,0.3703797288107811,1.0150967375495237,0.5396969718536543,-0.8131864213738175,-0.0360111453578996,910.0,19.0,2.3,33.0,93.0,14.0,2.0,1500.0,1.9,6.3,0.4,6.8,1.6,2210.0,POND,1,0.0014616028687717512,0.9965349021794858,0.002003494951742159
-1.83733793556381,0.6518297994509238,0.3933444845547436,0.6398784677551963,-0.3675274115236397,0.6606997577180709,910.0,21.0,2.6,32.0,313.0,11.0,300.0,2000.0,1.2,6.8,0.7,7.0,1.2,2211.0,POND,1,1.3480174465973703e-14,0.9456950373717302,0.05430496262825635
-2.3126714280157734,0.1109518413218359,1.298065083134332,0.6022037354373729,-0.5765189183100868,0.4687527630166017,730.0,19.0,2.5,34.0,101.0,15.0,2.0,1500.0,1.9,6.6,0.8,7.0,1.1,2212.0,POND,1,0.005864361890927953,0.9887398973392734,0.005395740769798686
-2.0151300976119395,0.8221731495455247,0.3966296315753622,0.7477875952735306,0.0744338803661238,0.6182876959275505,1100.0,21.0,2.4,32.0,190.0,11.0,300.0,2700.0,1.3,7.0,0.4,7.2,1.1,2213.0,POND,1,1.868303436756014e-16,0.9031180167745005,0.09688198322549893
-1.6293649934601475,0.4225615353778768,1.329088298433122,0.7661611923451023,-0.5644693552523041,0.3711658376629014,730.0,20.0,2.6,34.0,60.0,14.0,300.0,2000.0,1.6,4.2,0.7,7.0,1.6,2214.0,POND,1,8.286522767935088e-13,0.9724403160854136,0.027559683913757564
-1.8959808715464332,-0.0547995139935487,1.230815765879516,0.8053938636194206,-0.7430255380572324,0.2284035392438059,730.0,20.0,2.4,34.0,84.0,14.0,2.0,2000.0,1.6,4.3,0.7,7.0,2.0,2215.0,POND,1,0.011723721679588852,0.9839980338648023,0.004278244455608913
-1.6265773369219183,0.2841463471145719,1.3456739729654568,0.7243194899150192,-0.05579753180051,0.606641586654963,910.0,20.0,2.8,34.0,227.0,14.0,300.0,2000.0,2.2,5.1,0.8,7.2,1.5,2216.0,POND,1,2.0186495478042296e-13,0.9467617008673446,0.05323829913245393
-1.0743316381978265,0.9960884456221508,1.367633754293344,-0.1122292861607405,-0.1190162574396854,0.8065372647038188,1500.0,18.0,2.6,32.0,395.0,14.0,730.0,3500.0,2.2,5.2,1.0,7.0,2.1,2217.0,POND,2,1.6203513042945337e-59,0.0002978678477562245,0.9997021321522446
-1.4101836523968665,0.2777513151212412,1.611082593539168,0.7648526133950285,-0.8974438810445414,0.4622245039572453,730.0,20.0,4.2,35.0,250.0,15.0,300.0,2100.0,2.0,4.8,1.0,6.8,1.8,2219.0,POND,1,2.2319043371106117e-13,0.9284160476166706,0.07158395238310654
-2.0988774959802914,0.3091946606947348,1.10408614062427,0.8442278051896704,-0.9981730187242784,0.1394209550948879,910.0,20.0,2.4,34.0,92.0,14.0,2.0,2800.0,1.4,5.5,0.6,6.8,1.0,2220.0,POND,1,0.0006012038915456204,0.9962359162501716,0.0031628798582828328
-2.19691272049896,0.6017155326790997,1.9739497491690057,0.9477434202714776,-0.1544212569543154,0.7678826726606938,910.0,19.0,2.3,36.0,64.0,17.0,300.0,2100.0,1.7,6.4,0.6,7.2,1.6,2221.0,POND,1,2.8763207726879915e-15,0.9103363748980009,0.08966362510199567
-1.709171375616894,0.3388347436234261,1.4717491286643067,1.52279232219098,-0.1308671838373825,0.6377263057236702,720.0,22.0,2.4,36.0,65.0,14.0,300.0,1500.0,1.3,4.0,0.6,7.3,1.1,2222.0,POND,1,3.2386269836607835e-12,0.9744503999834192,0.025549600013341882
-1.9295283757663908,0.1003932442758467,1.0867503024328695,1.4620244060761374,-0.3627651344995772,0.2106675916723084,910.0,22.0,2.7,35.0,70.0,13.0,2.0,2700.0,1.3,4.1,0.4,7.2,1.1,2223.0,POND,1,0.0020684412089758994,0.9950419170533519,0.002889641737672211
-1.831832211704884,0.0558440363739907,1.0624529410799437,1.3648529579708657,-0.7432209715225203,0.2285534853095483,910.0,22.0,2.6,35.0,96.0,13.0,2.0,2100.0,1.4,4.3,0.6,7.0,1.1,2224.0,POND,1,0.002703490307965051,0.9942735233790315,0.0030229863130033373
-1.206022345266368,0.343346438485667,-1.360962993216071,-0.7971215097776027,0.2879477007921053,0.0482542002960229,730.0,20.0,2.7,24.0,131.0,4.0,300.0,2000.0,2.0,4.1,0.7,7.2,1.3,2225.0,POND,1,6.172019291421216e-11,0.9872898483205077,0.01271015161777253
-2.3805993055102177,0.4235198645362232,0.9975615401276604,0.682254503281562,-0.8412965197901294,-0.328295382239505,300.0,19.0,2.4,33.0,35.0,14.0,2.0,730.0,1.5,5.5,0.2,6.8,0.8,2226.0,POND,1,0.011510269887166826,0.986477127635659,0.0020126024771741453
-2.0905438571581767,0.2169052925207944,0.7844694038752346,0.4255925757917506,-1.0232242070129245,-0.4067778367045299,2.0,19.0,2.5,32.0,57.0,13.0,2.0,730.0,1.8,4.8,0.4,6.7,1.1,2227.0,POND,1,0.015565098687420178,0.9833432875844795,0.001091613728100393
-1.9788923998342909,0.849001340404823,0.0405437562841812,0.2136034389596924,-0.2634122461671898,0.4036079479448665,910.0,20.0,2.3,30.0,65.0,10.0,300.0,2000.0,1.3,6.7,0.5,7.0,1.0,2228.0,POND,1,1.061377630305053e-14,0.9626852019630036,0.03731479803698558
-2.218134901713593,0.1240819018350304,1.002369026494442,0.197636315049782,-0.7552337225922469,0.0146881668460456,360.0,18.0,2.4,32.0,89.0,14.0,2.0,1400.0,1.6,5.3,0.6,6.9,1.7,3772.0,POND,1,0.016723018983787426,0.9816422739332371,0.0016347070829750138
-0.8111632187119708,0.728969084859157,-1.33186637981749,-0.2362770441394111,-1.347160777517816,-0.5359841329731981,910.0,22.0,2.3,26.0,170.0,4.0,300.0,2100.0,2.0,4.1,0.6,6.3,1.3,3806.0,POND,1,4.296650981943743e-14,0.9669796314271825,0.03302036857277468
-1.2877616636212843,0.3729442394824221,1.6941625786192664,0.8511046507369677,-0.4206120183166295,0.4311928365140673,1100.0,20.0,2.7,35.0,421.0,15.0,360.0,3500.0,2.2,4.2,0.8,7.0,1.8,3809.0,POND,1,3.8326824302958494e-19,0.8349085488445073,0.16509145115549345
-2.0757379153501048,0.2944062736684414,0.2803870029286144,0.4425886435185568,-0.7443572543820091,-0.2896555748812675,300.0,20.0,2.5,31.0,34.0,11.0,2.0,730.0,1.9,5.6,0.3,6.8,1.4,4006.0,POND,1,0.01522346148821868,0.9836167633373393,0.0011597751744423619
-2.2095375762625116,0.007779239262708,1.145356093569314,0.6558413405307196,-0.2933759175915281,0.0183783485190694,360.0,19.0,2.4,33.0,71.0,14.0,2.0,910.0,1.4,4.2,0.4,7.2,1.6,4334.0,POND,1,0.029037998003287706,0.9689236604943781,0.002038341502333932
-2.1978028163262864,0.2610028247831978,-0.1014795798081034,0.1745340987047462,-1.0449473101706834,0.1062240544154364,2.0,20.0,2.3,30.0,31.0,10.0,2.0,600.0,1.3,6.6,0.7,6.7,1.1,1532.0,TANK,1,0.05401779627040895,0.9433425670087893,0.002639636720801989
-0.2865373178846511,3.4004517181583065,3.258163556820648,0.3515924879313132,0.5877902389430287,0.8545802685041941,10678.0,16.0,6.1,36.0,263.0,20.0,766.0,31301.25,1.4,3.5,0.11,7.3,0.2,2557.0,LAKE,2,0.0,2.364533937221885e-36,1.0
0.9397990644529703,3.0562711077318907,1.662670802384432,-0.503272884655209,1.3238973376870409,0.0155091949888254,10678.0,17.0,26.0,30.0,1050.0,13.0,766.0,31301.25,1.8,4.5,0.09,7.3,0.95,2571.0,LAKE,2,0.0,5.033564483227459e-40,1.0
1.329616907263972,2.8246903523638074,1.902429012197152,0.186368332014934,0.8337226918043259,-0.1343871131421155,10678.0,19.0,18.4,32.0,991.0,13.0,766.0,31301.25,1.9,1.0,0.11,7.2,0.68,4296.0,LAKE,2,0.0,6.785297742981768e-38,1.0
0.438256884974146,2.910686158726034,2.167103570729742,-1.105679389948644,0.2734490572525592,0.6673825498505316,10678.0,14.0,5.0,30.0,968.0,16.0,766.0,31301.25,1.2,2.9,0.18,7.1,5.99,2573.0,POND,2,0.0,2.4777899701383698e-33,1.0
-0.5827545627577573,2.658568880676264,2.184724973049222,-0.7733193669889041,1.389351269988104,0.4845635015142764,10678.0,14.0,8.0,31.0,688.0,17.0,360.0,31301.25,3.0,6.0,0.05,7.5,1.01,2574.0,POND,2,8.846166972860742e-235,1.165878480613786e-24,1.0
-1.5489005719278774,1.6117648466137549,1.084600265363167,-0.6540531102266782,0.2425285806009262,1.234817827086312,5449.0,16.0,3.6,30.0,288.0,14.0,8.0,31301.25,0.7,7.1,0.52,7.4,4.0,2046.0,LAKE,2,1.0399178346205714e-90,2.2571556561566253e-07,0.9999997742844352
-0.721529630409441,-0.4986192286901714,1.5015273897360284,1.3846446716386014,0.7017367403324662,-0.7219728235156252,360.0,23.0,16.0,36.0,308.0,13.0,1.0,1600.0,7.0,6.3,0.44,7.1,0.44,3163.0,LAKE,1,0.1170355704936688,0.8309086243749977,0.052055805131333614
-0.8333193384588533,-0.0477602051330156,0.3810178787630884,1.3578797561020393,0.188947245695707,-0.7780805652093988,300.0,24.0,35.8,33.0,322.0,9.0,5.0,1600.0,1.6,6.5,0.36,7.1,0.36,3164.0,POND,1,0.003261786859067917,0.9843518231753585,0.012386389965573272
0.4709747515952404,-0.0483075924530821,0.1123671434428218,-0.8685116566047878,2.76397344600067,2.9826320194877094,1700.0,22.0,13.0,29.0,840.0,7.0,766.0,16000.0,7.05,11.65,2.3000000000000003,8.1,5.9,3030.0,LAKE,2,5.821963855820406e-139,1.1415283521965388e-20,1.0
3.503545465680087,0.2537667727428825,0.998699992242854,-0.4866880862749189,3.7243924325048976,0.6588087993659649,8200.0,22.0,35.8,29.0,3294.5,7.0,766.0,31301.25,7.05,4.4,1.74,8.1,1.74,3031.0,LAKE,2,2.4460278791149178e-293,3.1697630810288754e-41,1.0
0.8132117095198791,-2.208261288001991,0.3347803629030318,-1.1063410322665936,2.4145681439345283,2.33603919691311,220.0,22.0,35.8,29.0,670.0,7.0,220.0,3500.0,7.05,11.65,2.3000000000000003,8.2,14.855000000000002,3476.0,LAKE,2,1.2852853890720028e-19,2.561305901022606e-17,1.0
-1.7846392007944392,0.6422922144986097,-1.364639940720834,1.757640289342113,-1.466205640899673,-0.2146680190874126,170.0,27.0,2.1,31.0,83.0,4.0,5.0,350.0,0.1,5.9,0.11,6.5,0.32,1549.0,LAKE,1,0.0029046028557597595,0.995757656681861,0.001337740462379377
-0.642088172795991,2.4520912920020512,-0.8599705928940676,1.643318098304461,-2.3176341070659885,-0.054701246536976,2300.0,27.0,0.1,32.0,72.0,5.0,766.0,4900.0,0.1,5.6,0.11,5.800000000000001,0.32,2269.0,LAKE,2,5.6045332579715725e-89,1.9758984242960996e-06,0.9999980241015755
-1.1879119073807658,0.8232301993377906,-1.586412845773825,1.5246567868082503,-2.7381083255910363,-1.0014615262505902,540.0,27.0,2.0,30.0,78.0,3.0,8.0,920.0,0.1,3.9,0.11,5.800000000000001,0.32,3175.0,LAKE,1,7.33425965634075e-05,0.9965650020385288,0.0033616553649079106
1.9746490249673128,1.7121163188561637,-0.4446155558196435,1.575102695107658,-1.230982179014054,-0.6554931233586841,7900.0,27.0,6.2,31.0,3294.5,4.0,766.0,14000.0,0.1,1.3,0.11,6.1,3.61,3176.0,LAKE,2,9.38142536414031e-162,2.5417623482942023e-16,1.0
-0.7733366998681439,1.655005772045636,-0.8564025608221321,1.4538883605107045,-1.4801448977117806,-0.1880356870879368,2300.0,26.0,3.6,31.0,395.0,5.0,490.0,4900.0,0.1,4.8,0.11,6.3,0.51,3177.0,LAKE,2,1.8674979709171688e-45,0.03501010638648623,0.9649898936135137
0.1588635213818123,2.261695163886735,-0.8784403915771645,0.9948701001641592,-1.8413383626188495,0.1635043743490601,4900.0,26.0,3.7,30.0,267.0,4.0,766.0,7900.0,0.1,4.4,0.11,6.1,4.78,3178.0,LAKE,2,9.17028087507429e-129,1.596686139469286e-10,0.9999999998403322
0.4235743304269624,2.0043242370678676,-1.1237890235801655,1.292311369854703,-0.250874153223945,1.22321453548757,7000.0,28.0,5.0,30.0,358.0,2.0,766.0,11000.0,0.1,4.1,0.63,7.0,2.59,3179.0,LAKE,2,8.001413564087508e-169,1.5369212596105698e-14,0.999999999999984
1.1225508606809858,2.1072589158586523,-0.6648006608316231,1.2000995543237218,-1.6465184793961245,-0.6732635873980982,7000.0,26.0,6.2,30.0,1671.0,4.0,766.0,9400.0,0.1,1.6,0.11,6.0,1.96,3180.0,LAKE,2,5.11816723957387e-143,2.54266573458132e-13,0.999999999999746
-0.6226298580811209,2.7394691305342445,-1.0993469735489827,1.4596244273820682,-1.4283245304003684,0.4817006861187403,4900.0,27.0,2.3,31.0,153.0,4.0,766.0,7000.0,0.1,7.3,0.11,6.2,0.45,4408.0,LAKE,2,1.0417111231834516e-131,5.967740937043786e-11,0.9999999999403233
-0.3805117834179971,-1.137432301749473,-0.5929679519448133,1.5814463910792942,2.2293144760052375,-0.7934783309175402,82.0,25.0,21.0,30.0,3294.5,5.0,6.0,430.0,1.8,5.2,0.07,7.9,0.41,1343.0,LAKE,0,0.9765850872394705,0.022573991053455672,0.0008409217070739508
-1.4358113248452475,-0.0381738313745247,-0.9019371236447872,1.2772605918411288,0.6043424145488208,-0.3627560044911397,92.0,25.0,6.0,30.0,601.0,5.0,15.0,460.0,2.7,5.7,0.03,7.3,0.33,1344.0,LAKE,1,0.15326866837678352,0.8456402124761596,0.001091119147057307
-2.3580985092909432,-0.1866242337135248,0.2418413005682773,1.3409424241478909,0.9009858437264184,0.3516244833869602,20.0,22.0,0.9,32.0,419.0,10.0,2.0,120.0,0.1,3.5,0.12,7.9,0.62,1345.0,LAKE,1,0.11418132732361425,0.8816973343775725,0.0041213382988131994
-1.55176727087364,-0.2102308043589762,0.3196902338442683,1.2934880220021916,0.0510316437774056,-0.3725395777640249,540.0,22.0,5.1,32.0,1299.0,10.0,21.0,920.0,0.1,2.8,0.18,7.3,0.74,1346.0,LAKE,1,0.11574601375225313,0.8826337287458609,0.0016202575018857408
-0.354902425535616,-0.9182350647899056,-0.9246966486913176,1.6955925049655995,1.4946846298827834,-0.8465114279173267,170.0,26.0,17.0,30.0,3294.5,4.0,8.0,350.0,1.8,5.7,0.09,7.5,0.35,1972.0,LAKE,0,0.9152681441071371,0.0841182333768968,0.0006136225159659824
-1.0424323796478323,-0.9574862205010776,0.8480741066568898,1.1776503902362507,0.2217015829840171,-0.3262092617799312,33.0,21.0,6.0,33.0,3113.0,12.0,5.0,170.0,0.9,5.5,0.05,7.2,6.9,1973.0,LAKE,1,0.24164903668260432,0.7501031689176011,0.008247794399794667
-1.09795177641486,-0.3153895264474551,-1.779022700356566,0.6353068565482312,-0.0557801814009053,-0.6679082240974561,7.0,24.0,3.0,26.0,1360.0,2.0,6.0,27.0,0.4,2.6,0.28,7.1,0.32,1975.0,LAKE,1,0.05377108814917764,0.9454780561215583,0.0007508557292643564
-0.3139025018397686,-0.6816390421224648,-0.3648412415316358,0.456950313887995,0.7434985433951636,-1.5189071807936112,17.0,22.0,26.4,28.0,1241.0,6.0,2.0,110.0,2.1,2.6,0.04,7.3,2.25,1976.0,LAKE,0,0.9779519495308857,0.020944100672865354,0.0011039497962491507
